Program Version:,EnergyPlus, Version 9.6.0-f420c06a69, YMD=2024.05.14 12:32
Tabular Output Report in Format: ,Comma

Building:,US+SF+CZ7+oilfurnace+unheatedbsmt+IECC_2021
Environment:,ANNUAL ** Quebec.City-Ste.Foy-Univ.Laval QC CAN Custom-713920 WMO#=713920

----------------------------------------------------------------------------------------------------
REPORT:,Annual Building Utility Performance Summary
FOR:,Entire Facility
Values gathered over        24.00 hours
WARNING: THE REPORT DOES NOT REPRESENT A FULL ANNUAL SIMULATION.

Site and Source Energy

,,Total Energy [kBtu],Energy Per Total Building Area [kBtu/ft2],Energy Per Conditioned Building Area [kBtu/ft2]
,Total Site Energy,680.12,0.14,0.29
,Net Site Energy,680.12,0.14,0.29
,Total Source Energy,971.36,0.20,0.41
,Net Source Energy,971.36,0.20,0.41


Site to Source Energy Conversion Factors

,,Site=>Source Conversion Factor
,Electricity,3.167
,Natural Gas,1.084
,District Cooling,1.056
,District Heating,3.613
,Steam,1.200
,Gasoline,1.050
,Diesel,1.050
,Coal,1.050
,Fuel Oil No 1,1.050
,Fuel Oil No 2,1.050
,Propane,1.050
,Other Fuel 1,1.000
,Other Fuel 2,1.000


Building Area

,,Area [ft2]
,Total Building Area,4754.19
,Net Conditioned Building Area,2377.10
,Unconditioned Building Area,2377.10


End Uses

,,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,Heating,0.00,0.00,0.00,0.00,0.00,0.00,558.61,0.00,0.00,0.00,0.00,0.00,0.00
,Cooling,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Lighting,9.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Lighting,1.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment,73.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Equipment,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Fans,19.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Pumps,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Rejection,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Humidification,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Recovery,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems,16.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.74
,Refrigeration,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Generators,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,
,Total End Uses,121.51,0.00,0.00,0.00,0.00,0.00,558.61,0.00,0.00,0.00,0.00,0.00,66.74
Note: Additional fuel appears to be the principal heating source based on energy usage.


End Uses By Subcategory

,,Subcategory,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,Miscellaneous (All),0.01
,Subtotal,0.01


EAp2-17b. Energy Use Intensity - Natural Gas

,,Natural Gas [kWh/ft2]
,Space Heating,0.00
,Service Water Heating,0.00
,Miscellaneous (All),0.00
,Subtotal,0.00


EAp2-17c. Energy Use Intensity - Additional

,,Additional [kBtu/ft2]
,Subtotal,0.12
,Miscellaneous,0.12


EAp2-18. End Use Percentage

,,Percent [%]
,Interior Lighting (All),1.43
,Space Heating,82.13
,Space Cooling,0.00
,Fans (All),2.83
,Service Water Heating,2.44
,Receptacle Equipment,10.88
,Miscellaneous,0.29


Schedules-Equivalent Full Load Hours (Schedule Type=Fraction)

,,Equivalent Full Load Hours of Operation Per Year [hr],Hours > 1% [hr]
,OCCUPANCY,6031.,8760.
,INTERIORLIGHTING,2852.,8760.
,INTERIORLIGHTINGHE,3070.,8760.
,INTERIORLIGHTINGHE_OS,2910.,8760.
,INTERIORLIGHTINGHE_VS,2149.,8760.
,EXTERIORLIGHTING,4380.,4380.
,REFRIGERATOR,7343.,8760.
,MISCPLUGLOAD,5918.,8760.
,COOKINGRANGE,2434.,8760.
,DHW_SCH,365.,8760.
,DISHWASHER,2811.,8760.
,CLOTHESWASHER,3312.,8760.
,CLOTHESDRYER,3911.,8760.
,SINKS,4198.,8760.
,SHOWERS,2652.,8760.
,BATHS,2598.,8760.
,DHWDIST,4662.,8760.
,SHADING_2012IECC,0.,0.
,SINKSENSSCHEDULE,6025.,8760.
,SINKLATSCHEDULE,2735.,8760.
,SHOWERSENSSCHEDULE,4492.,8760.
,SHOWERLATSCHEDULE,4268.,8760.
,BATHSENSSCHEDULE,8760.,8760.
,BATHLATSCHEDULE,0.,0.


Schedules-SetPoints (Schedule Type=Temperature)

,,First Object Used,Month Assumed,11am First Wednesday [F],Days with Same 11am Value,11pm First Wednesday [F],Days with Same 11pm Value
,HEATING_SCH,THERMOSTAT_LIVING DUAL SP CONTROL,January,71.60,365,71.60,365
,COOLING_SCH,THERMOSTAT_LIVING DUAL SP CONTROL,July,71.60,365,71.60,365


----------------------------------------------------------------------------------------------------
REPORT:,Annual Thermal Resilience Summary
FOR:,Entire Facility
Heat Index Hours

,,Safe (≤ 26.7°C) [hr],Caution (> 26.7, ≤ 32.2°C) [hr],Extreme Caution (> 32.2, ≤ 39.4°C) [hr],Danger (> 39.4, ≤ 51.7°C) [hr],Extreme Danger (> 51.7°C) [hr]
,LIVING_UNIT1,24.00,0.00,0.00,0.00,0.00
,ATTIC_UNIT1,24.00,0.00,0.00,0.00,0.00
,UNHEATEDBSMT_UNIT1,24.00,0.00,0.00,0.00,0.00
,Min,24.00,0.00,0.00,0.00,0.00
,Max,24.00,0.00,0.00,0.00,0.00
,Average,24.00,0.00,0.00,0.00,0.00
,Sum,72.00,0.00,0.00,0.00,0.00


Heat Index OccupantHours

,,Safe (≤ 26.7°C) [hr],Caution (> 26.7, ≤ 32.2°C) [hr],Extreme Caution (> 32.2, ≤ 39.4°C) [hr],Danger (> 39.4, ≤ 51.7°C) [hr],Extreme Danger (> 51.7°C) [hr]
,LIVING_UNIT1,40.00,0.00,0.00,0.00,0.00
,ATTIC_UNIT1,0.00,0.00,0.00,0.00,0.00
,UNHEATEDBSMT_UNIT1,0.00,0.00,0.00,0.00,0.00
,Min,0.00,0.00,0.00,0.00,0.00
,Max,40.00,0.00,0.00,0.00,0.00
,Average,13.33,0.00,0.00,0.00,0.00
,Sum,40.00,0.00,0.00,0.00,0.00


Humidex Hours

,,Little to no Discomfort (≤ 29) [hr],Some Discomfort (> 29, ≤ 40) [hr],Great Discomfort; Avoid Exertion (> 40, ≤ 45) [hr],Dangerous (> 45, ≤ 50) [hr],Heat Stroke Quite Possible (> 50) [hr]
,LIVING_UNIT1,24.00,0.00,0.00,0.00,0.00
,ATTIC_UNIT1,24.00,0.00,0.00,0.00,0.00
,UNHEATEDBSMT_UNIT1,24.00,0.00,0.00,0.00,0.00
,Min,24.00,0.00,0.00,0.00,0.00
,Max,24.00,0.00,0.00,0.00,0.00
,Average,24.00,0.00,0.00,0.00,0.00
,Sum,72.00,0.00,0.00,0.00,0.00


Humidex OccupantHours

,,Little to no Discomfort (≤ 29) [hr],Some Discomfort (> 29, ≤ 40) [hr],Great Discomfort; Avoid Exertion (> 40, ≤ 45) [hr],Dangerous (> 45, ≤ 50) [hr],Heat Stroke Quite Possible (> 50) [hr]
,LIVING_UNIT1,40.00,0.00,0.00,0.00,0.00
,ATTIC_UNIT1,0.00,0.00,0.00,0.00,0.00
,UNHEATEDBSMT_UNIT1,0.00,0.00,0.00,0.00,0.00
,Min,0.00,0.00,0.00,0.00,0.00
,Max,40.00,0.00,0.00,0.00,0.00
,Average,13.33,0.00,0.00,0.00,0.00
,Sum,40.00,0.00,0.00,0.00,0.00


Heating SET Hours

,,SET ≤ 12.2°C Hours (F),SET ≤ 12.2°C OccupantHours (F),Longest SET ≤ 12.2°C Duration [hr],Start Time of the Longest SET ≤ 12.2°C Duration
,None,,,,


Cooling SET Hours

,,SET > 30°C Hours (F),SET > 30°C OccupantHours (F),Longest SET > 30°C Duration [hr],Start Time of the Longest SET > 30°C Duration
,None,,,,


----------------------------------------------------------------------------------------------------
REPORT:,Annual CO2 Resilience Summary
FOR:,Entire Facility
CO2 Level Hours

,,Safe (<= 1000 ppm) [hr],Caution (> 1000, <= 5000 ppm) [hr],Hazard (> 5000 ppm) [hr]
,None,,,


CO2 Level OccupantHours

,,Safe (<= 1000 ppm) [hr],Caution (> 1000, <= 5000 ppm) [hr],Hazard (> 5000 ppm) [hr]
,None,,,


----------------------------------------------------------------------------------------------------
REPORT:,Annual Visual Resilience Summary
FOR:,Entire Facility
Illuminance Level Hours

,,A Bit Dark (<= 100 lux) [hr],Dim (> 100, <= 300 lux) [hr],Adequate (> 300, <= 500 lux) [hr],Bright (>500 lux) [hr]
,None,,,,


Illuminance Level OccupantHours

,,A Bit Dark (<= 100 lux) [hr],Dim (> 100, <= 300 lux) [hr],Adequate (> 300, <= 500 lux) [hr],Bright (>500 lux) [hr]
,None,,,,


----------------------------------------------------------------------------------------------------
REPORT:,FANSPLIT
FOR:,CENTRAL SYSTEM_UNIT1
Custom Monthly Report

,,AIR SYSTEM COOLING COIL TOTAL COOLING ENERGY {HOURS NON-ZERO} [HOURS],AIR SYSTEM FAN ELECTRICITY ENERGY {FOR HOURS SHOWN} [kWh],AIR SYSTEM HEATING COIL TOTAL HEATING ENERGY {HOURS NON-ZERO} [HOURS],AIR SYSTEM FAN ELECTRICITY ENERGY {FOR HOURS SHOWN} [kWh],AIR SYSTEM FAN ELECTRICITY ENERGY [kWh]
,January,0.000,0.000,24.000,4.333,4.333
,February,-,-,-,-,-
,March,-,-,-,-,-
,April,-,-,-,-,-
,May,-,-,-,-,-
,June,-,-,-,-,-
,July,-,-,-,-,-
,August,-,-,-,-,-
,September,-,-,-,-,-
,October,-,-,-,-,-
,November,-,-,-,-,-
,December,-,-,-,-,-
,,,,,,
,Annual Sum or Average,0.000,0.000,24.000,4.333,4.333
,Minimum of Months,0.000,0.000,24.000,4.333,4.333
,Maximum of Months,0.000,0.000,24.000,4.333,4.333


----------------------------------------------------------------------------------------------------
REPORT:,COILLOADS
FOR:,MAIN FUEL HEATING COIL_UNIT1
Custom Monthly Report

,,HEATING COIL HEATING RATE [Btu/h],HEATING COIL AIR HEATING RATE [],COOLING COIL TOTAL COOLING RATE []
,January,18141.86,0.00,0.00
,February,-,-,-
,March,-,-,-
,April,-,-,-
,May,-,-,-
,June,-,-,-
,July,-,-,-
,August,-,-,-
,September,-,-,-
,October,-,-,-
,November,-,-,-
,December,-,-,-
,,,,
,Annual Sum or Average,18141.86,0.00,0.00
,Minimum of Months,18141.86,0.00,0.00
,Maximum of Months,18141.86,0.00,0.00


----------------------------------------------------------------------------------------------------
REPORT:,COILLOADS
FOR:,DX COOLING COIL_UNIT1
Custom Monthly Report

,,HEATING COIL HEATING RATE [],HEATING COIL AIR HEATING RATE [],COOLING COIL TOTAL COOLING RATE [ton]
,January,0.00,0.00,0.00
,February,-,-,-
,March,-,-,-
,April,-,-,-
,May,-,-,-
,June,-,-,-
,July,-,-,-
,August,-,-,-
,September,-,-,-
,October,-,-,-
,November,-,-,-
,December,-,-,-
,,,,
,Annual Sum or Average,0.00,0.00,0.00
,Minimum of Months,0.00,0.00,0.00
,Maximum of Months,0.00,0.00,0.00


----------------------------------------------------------------------------------------------------
REPORT:,COILLOADS
FOR:,HEAT PUMP WATER HEATER EVAPORATOR_UNIT1
Custom Monthly Report

,,HEATING COIL HEATING RATE [],HEATING COIL AIR HEATING RATE [],COOLING COIL TOTAL COOLING RATE [ton]
,January,0.00,0.00,0.09
,February,-,-,-
,March,-,-,-
,April,-,-,-
,May,-,-,-
,June,-,-,-
,July,-,-,-
,August,-,-,-
,September,-,-,-
,October,-,-,-
,November,-,-,-
,December,-,-,-
,,,,
,Annual Sum or Average,0.00,0.00,0.09
,Minimum of Months,0.00,0.00,0.09
,Maximum of Months,0.00,0.00,0.09


----------------------------------------------------------------------------------------------------
REPORT:,WATER HEATER: LOADS
FOR:,WATER HEATER_TANK_UNIT1
Custom Monthly Report

,,WATER HEATER TOTAL DEMAND RATE [],WATER HEATER TOTAL DEMAND ENERGY [],WATER HEATER HEATING RATE [Btu/h],WATER HEATER HEATING ENERGY [kBtu]
,January,0.00,0.00,0.00,0.00
,February,-,-,-,-
,March,-,-,-,-
,April,-,-,-,-
,May,-,-,-,-
,June,-,-,-,-
,July,-,-,-,-
,August,-,-,-,-
,September,-,-,-,-
,October,-,-,-,-
,November,-,-,-,-
,December,-,-,-,-
,,,,,
,Annual Sum or Average,0.00,0.00,0.00,0.00
,Minimum of Months,0.00,0.00,0.00,0.00
,Maximum of Months,0.00,0.00,0.00,0.00


----------------------------------------------------------------------------------------------------
REPORT:,HEATING AND COOLING LOADS
FOR:,LIVING_UNIT1
Custom Monthly Report

,,ZONE AIR SYSTEM SENSIBLE COOLING ENERGY [ton-hrs],ZONE AIR SYSTEM SENSIBLE HEATING ENERGY [kBtu]
,January,0.00,303.95
,February,-,-
,March,-,-
,April,-,-
,May,-,-
,June,-,-
,July,-,-
,August,-,-
,September,-,-
,October,-,-
,November,-,-
,December,-,-
,,,
,Annual Sum or Average,0.00,303.95
,Minimum of Months,0.00,303.95
,Maximum of Months,0.00,303.95


----------------------------------------------------------------------------------------------------
REPORT:,HEATING AND COOLING LOADS
FOR:,ATTIC_UNIT1
Custom Monthly Report

,,ZONE AIR SYSTEM SENSIBLE COOLING ENERGY [ton-hrs],ZONE AIR SYSTEM SENSIBLE HEATING ENERGY [kBtu]
,January,0.00,0.00
,February,-,-
,March,-,-
,April,-,-
,May,-,-
,June,-,-
,July,-,-
,August,-,-
,September,-,-
,October,-,-
,November,-,-
,December,-,-
,,,
,Annual Sum or Average,0.00,0.00
,Minimum of Months,0.00,0.00
,Maximum of Months,0.00,0.00


----------------------------------------------------------------------------------------------------
REPORT:,HEATING AND COOLING LOADS
FOR:,UNHEATEDBSMT_UNIT1
Custom Monthly Report

,,ZONE AIR SYSTEM SENSIBLE COOLING ENERGY [ton-hrs],ZONE AIR SYSTEM SENSIBLE HEATING ENERGY [kBtu]
,January,0.00,0.00
,February,-,-
,March,-,-
,April,-,-
,May,-,-
,June,-,-
,July,-,-
,August,-,-
,September,-,-
,October,-,-
,November,-,-
,December,-,-
,,,
,Annual Sum or Average,0.00,0.00
,Minimum of Months,0.00,0.00
,Maximum of Months,0.00,0.00


